articleid;subarticleid;articlename;external_str_id;ecrlongname;ecrsectionid;sectionname;articlebarcode;unitname;sectiontype;rest;flgbase;subarticlebarcode;flg_disable;flg_disable_name;preparemoment_name;baseprice;ecological_class;articletype;article_type_name;tax_system;tag_1212;tag_1162;tag_1162_name;subarticle_marking;subarticle_marking_name;has_any_bc_marking;has_mrc;isloto;class_path;strpath
7738019;7738034;Сигареты NEXT InSilver;9900000027090;Сигареты NEXT InSilver;1000204;Cafe;2000660000011;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2000660000011;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738019;7738036;Сигареты NEXT InSilver;9900000027090;Сигареты NEXT InSilver;1000204;Cafe;46167255;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46167255;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738038;7738039;Напиток Milkis асс ж/б 0,25л;9900000053681;Напиток Milkis ассортимент ж/б 0,25л;1000204;Cafe;2000999900686;шт/1;TYPE_GOODS;20000;SET_BASE;2000999900686;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738041;7738042;Напиток MIRINDA газ апельсин ПЭТ 1,25л;9900000006296;Напиток MIRINDA газированный апельсин ПЭТ 1,25л;2;СОП.ТОВАРЫ;9900000006296;шт/1;TYPE_GOODS;20000;SET_BASE;9900000006296;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;2;СОП.ТОВАРЫ
7738044;7738045;Гренки Алтайские асс 130г 2шт Акц;9900000052363;Гренки Алтайские ассортимент 130г 2шт Акция;1000204;Cafe;2000989130802;шт/1;TYPE_GOODS;20000;SET_BASE;2000989130802;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738048;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;46168719;шт/1;TYPE_GOODS;20000;SET_BASE;46168719;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738050;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;46177902;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46177902;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738052;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;46190550;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46190550;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738054;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;46171436;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46171436;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738056;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;46177896;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46177896;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738058;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;4600051005007;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4600051005007;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738060;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;46171412;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46171412;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738047;7738062;Сигареты Тройка легкие;9900000011521;Сигареты Тройка легкие пачка;1000204;Cafe;2000986522389;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2000986522389;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738064;7738065;Напиток Fresh Bar асс ПЭТ 0,48л 3штАкц;9900000052364;Напиток Fresh Bar ассортимент ПЭТ 0,48л 3шт Акция;1000204;Cafe;2000989130796;шт/1;TYPE_GOODS;20000;SET_BASE;2000989130796;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738067;7738068;Напиток Coca-Cola zero с.газ ПЭТ 1л;9900000052373;Напиток Coca-Cola zero сильногазированный ПЭТ 1л;1000204;Cafe;5449000133328;шт/1;TYPE_GOODS;20000;SET_BASE;5449000133328;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738070;7738071;Очки BOUQUINISTE корригирующие (+1.00);9900000052396;Очки BOUQUINISTE корригирующие (+1.00);1000204;Cafe;4690452020549;шт/1;TYPE_GOODS;20000;SET_BASE;4690452020549;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738070;7738073;Очки BOUQUINISTE корригирующие (+1.00);9900000052396;Очки BOUQUINISTE корригирующие (+1.00);1000204;Cafe;4690452020600;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4690452020600;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738076;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46172297;шт/1;TYPE_GOODS;20000;SET_BASE;46172297;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738078;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46060822;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46060822;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738080;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46172303;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46172303;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738082;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46172310;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46172310;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738084;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;460830005;шт/1;TYPE_GOODS;20000;SET_NOTBASE;460830005;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738086;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46152022;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46152022;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738088;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46181589;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46181589;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738090;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46075949;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46075949;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738092;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;4600051005724;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4600051005724;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738094;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46172327;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46172327;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738096;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46199430;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46199430;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738098;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46199454;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46199454;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738100;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46083005;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46083005;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738102;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46181572;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46181572;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738104;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46199447;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46199447;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738106;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46199461;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46199461;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738075;7738108;Сигареты Glamour amber;9900000020450;Сигареты Glamour amber;1000204;Cafe;46077653;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46077653;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738110;7738111;Сигареты Davidoff up Glide tek black;9900000040449;Сигареты Davidoff up Glide tek black;1000204;Cafe;46145734;шт/1;TYPE_GOODS;20000;SET_BASE;46145734;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738110;7738113;Сигареты Davidoff up Glide tek black;9900000040449;Сигареты Davidoff up Glide tek black;1000204;Cafe;46145741;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46145741;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738110;7738115;Сигареты Davidoff up Glide tek black;9900000040449;Сигареты Davidoff up Glide tek black;1000204;Cafe;4601653012240;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4601653012240;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738117;7738118;Батончик ФРУТИЛАД асс 30г;9900000053685;Батончик ФРУТИЛАД ассортимент 30г;1000204;Cafe;2000000021560;шт/1;TYPE_GOODS;20000;SET_BASE;2000000021560;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738120;7738121;Сигареты P&S Glide tek white;9900000040450;Сигареты P&S Glide tek white;1000204;Cafe;4030600110249;шт/1;TYPE_GOODS;20000;SET_BASE;4030600110249;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738120;7738123;Сигареты P&S Glide tek white;9900000040450;Сигареты P&S Glide tek white;1000204;Cafe;5010813818070;шт/1;TYPE_GOODS;20000;SET_NOTBASE;5010813818070;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738125;7738126;Смесь Семушка жар орехи,изюм 150г;9900000059553;Смесь Семушка жареные орехи,изюм 150г;1000204;Cafe;4607114690859;шт/1;TYPE_GOODS;20000;SET_BASE;4607114690859;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738128;7738129;Гр-дог Sib гов+Co-Cola 0,273/0,25л Акц;9900000062832;Гриль-дог Sibylla сосиска говяжья 169г+Напиток Coca-Cola ассортимент ж/б 0,273/0,25л Акция;1000204;Cafe;2000000009537;шт/1;TYPE_GOODS;20000;SET_BASE;2000000009537;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738131;7738132;Игрушка BAG036 брелок-кошелек блёстки;9900000062906;Игрушка BAG036 брелок-кошелек блёстки,аппликации;1000204;Cafe;2000000159706;шт/1;TYPE_GOODS;20000;SET_BASE;2000000159706;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738134;7738135;Игрушка BD18-1108 брелок Мишка пайетки;9900000062908;Игрушка BD18-1108 брелок Мишка двусторонние пайетки;1000204;Cafe;2000000161846;шт/1;TYPE_GOODS;20000;SET_BASE;2000000161846;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738137;7738138;Тарт НХН ягодный 125г;9900000062918;Тарт Наш Хлеб Насущный ягодный 125г;1000204;Cafe;2000000004235;шт/1;TYPE_GOODS;20000;SET_BASE;2000000004235;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738140;7738141;Пельмени Цезарь сибирские 900г;9900000006294;Пельмени Цезарь сибирские 900г;2;СОП.ТОВАРЫ;9900000006294;шт/1;TYPE_GOODS;20000;SET_BASE;9900000006294;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;2;СОП.ТОВАРЫ
7738143;7738144;Сигареты ПЕТР I баланс;9900000015821;Сигареты ПЕТР I баланс пачка;1000204;Cafe;46039576;шт/1;TYPE_GOODS;20000;SET_BASE;46039576;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738143;7738146;Сигареты ПЕТР I баланс;9900000015821;Сигареты ПЕТР I баланс пачка;1000204;Cafe;46076878;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46076878;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738143;7738148;Сигареты ПЕТР I баланс;9900000015821;Сигареты ПЕТР I баланс пачка;1000204;Cafe;2000000291109;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2000000291109;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738143;7738150;Сигареты ПЕТР I баланс;9900000015821;Сигареты ПЕТР I баланс пачка;1000204;Cafe;46087041;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46087041;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
